date,price
2019-09-29,479.0
2019-09-30,399.0
2019-10-01,399.0
2019-10-02,399.0
2019-10-03,399.0
2019-10-04,399.0
2019-10-05,479.0
2019-10-06,479.0
2019-10-07,479.0
2019-10-08,479.0
2019-10-09,479.0
2019-10-10,479.0
2019-10-11,479.0
2019-10-12,479.0
2019-10-13,479.0
2019-10-14,479.0
2019-10-15,479.0
2019-10-16,479.0
2019-10-17,479.0
2019-10-18,479.0
2019-10-19,459.0
2019-10-20,459.0
2019-10-21,459.0
2019-10-22,448.0
2019-10-23,453.0
2019-10-24,448.0
2019-10-25,461.0
2019-10-26,461.0
2019-10-27,432.0
2019-10-28,432.0
2019-10-29,470.0
2019-10-30,470.0
2019-10-31,472.0
2019-11-01,463.0
2019-11-02,463.0
2019-11-03,463.0
2019-11-04,467.0
2019-11-05,467.0
2019-11-06,467.0
2019-11-07,471.0
2019-11-08,471.0
2019-11-09,463.0
2019-11-10,481.0
2019-11-11,472.0
2019-11-12,472.0
2019-11-13,481.0
2019-11-14,481.0
2019-11-15,463.0
2019-11-16,463.0
2019-11-17,463.0
2019-11-18,463.0
2019-11-19,463.0
2019-11-20,467.0
2019-11-21,467.0
2019-11-22,479.0
2019-11-23,479.0
2019-11-24,479.0
2019-11-25,479.0
2019-11-26,479.0
2019-11-27,479.0
2019-11-28,479.0
2019-11-29,479.0
2019-11-30,479.0
2019-12-01,479.0
2019-12-02,479.0
2019-12-03,479.0
2019-12-04,479.0
2019-12-05,479.0
2019-12-06,485.0
2019-12-07,485.0
2019-12-08,489.0
2019-12-09,477.0
2019-12-10,477.0
2019-12-11,477.0
2019-12-12,477.0
2019-12-13,432.0
2019-12-14,432.0
2019-12-15,478.0
2019-12-16,487.0
2019-12-17,487.0
2019-12-18,478.0
2019-12-19,478.0
2019-12-20,478.0
2019-12-21,478.0
2019-12-22,478.0
2019-12-23,478.0
2019-12-24,478.0
2019-12-25,478.0
2019-12-26,478.0
2019-12-27,487.0
2019-12-28,478.0
2019-12-29,478.0
2019-12-30,487.0
2019-12-31,478.0
2020-01-01,478.0
2020-01-02,487.0
2020-01-03,487.0
2020-01-04,478.0
2020-01-05,478.0
2020-01-06,478.0
2020-01-07,478.0
2020-01-08,478.0
2020-01-09,487.0
2020-01-10,487.0
2020-01-11,478.0
2020-01-12,478.0
2020-01-13,487.0
2020-01-14,478.0
2020-01-15,487.0
2020-01-16,479.0
2020-01-17,479.0
2020-01-18,478.0
2020-01-19,478.0
2020-01-20,487.0
2020-01-21,478.0
2020-01-22,478.0
2020-01-23,478.0
2020-01-24,478.0
2020-01-25,472.0
2020-01-26,458.0
2020-01-27,440.0
2020-01-28,458.0
2020-01-29,458.0
2020-01-30,458.0
2020-01-31,432.0
2020-02-01,436.0
2020-02-02,440.0
2020-02-03,444.0
2020-02-04,448.0
2020-02-05,451.0
2020-02-06,455.0
2020-02-07,459.0
2020-02-08,458.0
2020-02-09,458.0
2020-02-10,457.0
2020-02-11,458.0
2020-02-12,458.0
2020-02-13,457.0
2020-02-14,447.0
2020-02-15,447.0
2020-02-16,447.0
2020-02-17,442.0
2020-02-18,442.0
2020-02-19,442.0
2020-02-21,442.0
2020-02-22,442.0
2020-02-23,442.0
2020-02-24,442.0
2020-02-25,442.0
2020-02-26,442.0
2020-02-27,434.0
2020-02-28,434.0
2020-02-29,434.0
2020-03-01,434.0
2020-03-02,434.0
2020-03-03,434.0
2020-03-04,434.0
2020-03-05,434.0
2020-03-06,434.0
2020-03-07,428.0
2020-03-08,421.0
2020-03-09,421.0
2020-03-10,421.0
2020-03-11,421.0
2020-03-12,421.0
2020-03-13,421.0
2020-03-14,421.0
2020-03-15,421.0
2020-03-16,421.0
2020-03-17,407.0
2020-03-18,437.0
2020-03-19,423.0
2020-03-20,423.0
2020-03-21,404.0
2020-03-22,417.0
2020-03-23,417.0
2020-03-24,417.0
2020-03-25,390.0
2020-03-26,390.0
2020-03-27,390.0
2020-03-28,390.0
2020-03-29,413.0
2020-03-30,413.0
2020-03-31,413.0
2020-04-01,384.0
2020-04-02,384.0
2020-04-03,384.0
2020-04-04,384.0
2020-04-05,406.0
2020-04-06,406.0
2020-04-07,406.0
2020-04-08,388.0
2020-04-09,388.0
2020-04-10,395.0
2020-04-11,395.0
2020-04-12,396.0
2020-04-13,396.0
2020-04-14,396.0
2020-04-15,396.0
2020-04-16,392.0
2020-04-17,392.0
2020-04-18,392.0
2020-04-19,377.0
2020-04-20,392.0
2020-04-21,392.0
2020-04-22,392.0
2020-04-23,392.0
2020-04-24,392.0
2020-04-25,392.0
2020-04-26,392.0
2020-04-27,392.0
2020-04-28,377.0
2020-04-29,377.0
2020-04-30,391.0
2020-05-01,382.0
2020-05-02,377.0
2020-05-03,377.0
2020-05-04,377.0
2020-05-05,377.0
2020-05-06,377.0
2020-05-07,377.0
2020-05-08,382.0
2020-05-09,382.0
2020-05-10,382.0
2020-05-11,382.0
2020-05-12,382.0
2020-05-13,386.0
2020-05-14,386.0
2020-05-15,386.0
2020-05-16,386.0
2020-05-17,386.0
2020-05-18,386.0
2020-05-19,386.0
2020-05-20,386.0
2020-05-21,386.0
2020-05-22,386.0
2020-05-23,379.0
2020-05-24,386.0
2020-05-25,386.0
2020-05-26,385.0
2020-05-27,385.0
2020-05-28,378.0
2020-05-29,378.0
2020-05-30,368.0
2020-05-31,368.0
2020-06-01,385.0
2020-06-02,385.0
2020-06-03,385.0
2020-06-04,385.0
2020-06-05,385.0
2020-06-06,368.0
2020-06-07,380.0
2020-06-08,380.0
2020-06-09,380.0
2020-06-10,380.0
2020-06-11,384.0
2020-06-12,384.0
2020-06-13,384.0
2020-06-14,384.0
2020-06-15,384.0
2020-06-16,384.0
2020-06-17,390.0
2020-06-18,384.0
2020-06-19,384.0
2020-06-20,373.0
2020-06-21,376.0
2020-06-22,376.0
2020-06-23,376.0
2020-06-24,384.0
2020-06-25,384.0
2020-06-26,385.0
2020-06-27,368.0
2020-06-28,368.0
2020-06-29,384.0
2020-06-30,384.0
2020-07-01,384.0
2020-07-02,379.0
2020-07-03,384.0
2020-07-04,362.0
2020-07-05,380.0
2020-07-06,380.0
2020-07-07,380.0
2020-07-08,384.0
2020-07-09,380.0
2020-07-10,380.0
2020-07-11,395.0
2020-07-12,395.0
2020-07-13,395.0
2020-07-14,395.0
2020-07-15,395.0
2020-07-16,384.0
2020-07-17,384.0
2020-07-18,384.0
2020-07-19,384.0
2020-07-20,384.0
2020-07-21,373.0
2020-07-22,365.0
2020-07-23,365.0
2020-07-24,365.0
2020-07-25,347.0
2020-07-26,388.0
2020-07-27,388.0
2020-07-28,354.0
2020-07-29,354.0
2020-07-30,354.0
2020-07-31,354.0
2020-08-01,347.0
2020-08-02,354.0
2020-08-03,354.0
2020-08-04,354.0
2020-08-05,354.0
2020-08-06,357.0
2020-08-07,384.0
2020-08-08,384.0
2020-08-09,384.0
2020-08-10,384.0
2020-08-11,384.0
2020-08-12,384.0
