date,price
2018-06-04,41.0
2018-06-05,41.0
2018-06-06,41.0
2018-06-07,41.0
2018-06-08,41.0
2018-06-09,40.9
2018-06-10,41.0
2018-06-11,41.0
2018-06-12,41.0
2018-06-13,41.0
2018-06-14,41.0
2018-06-15,40.9
2018-06-16,40.9
2018-06-17,40.9
2018-06-18,41.0
2018-06-19,41.0
2018-06-20,42.4
2018-06-21,42.4
2018-06-22,40.9
2018-06-23,40.9
2018-06-24,40.9
2018-06-25,41.0
2018-06-26,40.1
2018-06-27,40.1
2018-06-28,41.0
2018-06-29,40.3
2018-07-01,40.3
2018-07-02,41.0
2018-07-03,41.0
2018-07-04,41.0
2018-07-05,40.9
2018-07-06,40.9
2018-07-07,40.9
2018-07-08,40.9
2018-07-09,40.9
2018-07-10,40.9
2018-07-11,40.9
2018-07-12,40.9
2018-07-13,40.9
2018-07-14,40.9
2018-07-15,41.0
2018-07-16,41.0
2018-07-17,41.0
2018-07-18,41.0
2018-07-19,41.0
2018-07-20,41.0
2018-07-21,40.9
2018-07-22,41.0
2018-07-23,41.0
2018-07-24,40.1
2018-07-25,40.1
2018-07-26,40.1
2018-07-27,40.1
2018-07-28,38.4
