date,price
2017-09-22,589.0
2017-09-23,589.0
2017-09-24,589.0
2017-09-25,589.0
2017-09-26,589.0
2017-09-27,589.0
2017-09-28,589.0
2017-09-29,589.0
2017-09-30,603.0
2017-10-01,603.0
2017-10-02,603.0
2017-10-03,599.0
2017-10-04,599.0
2017-10-05,599.0
2017-10-06,599.0
2017-10-07,599.0
2017-10-08,599.0
2017-10-09,599.0
2017-10-10,599.0
2017-10-11,599.0
2017-10-12,599.0
2017-10-13,599.0
2017-10-14,599.0
2017-10-15,599.0
2017-10-16,599.0
2017-10-17,599.0
2017-10-18,599.0
2017-10-19,599.0
2017-10-20,599.0
2017-10-21,616.0
2017-10-22,618.0
2017-10-23,618.0
2017-10-24,622.0
2017-10-25,599.0
2017-10-26,599.0
2017-10-27,599.0
2017-10-28,599.0
2017-10-29,599.0
2017-10-30,599.0
2017-10-31,599.0
2017-11-01,599.0
2017-11-02,599.0
2017-11-03,599.0
2017-11-04,599.0
2017-11-05,599.0
2017-11-06,599.0
2017-11-07,599.0
2017-11-08,599.0
2017-11-09,599.0
2017-11-10,599.0
2017-11-11,599.0
2017-11-12,599.0
2017-11-13,599.0
2017-11-14,599.0
2017-11-15,599.0
2017-11-16,599.0
2017-11-17,599.0
2017-11-18,599.0
2017-11-19,599.0
2017-11-20,599.0
2017-11-21,599.0
2017-11-22,599.0
2017-11-23,609.0
2017-11-24,609.0
2017-11-25,609.0
2017-11-26,609.0
2017-11-27,609.0
2017-11-28,609.0
2017-11-29,609.0
2017-12-01,609.0
2017-12-02,609.0
2017-12-03,609.0
2017-12-04,609.0
2017-12-05,599.0
2017-12-06,609.0
2017-12-07,599.0
2017-12-08,599.0
2017-12-09,599.0
2017-12-10,599.0
2017-12-11,599.0
2017-12-12,599.0
2017-12-13,599.0
2017-12-14,599.0
2017-12-15,599.0
2017-12-16,599.0
2017-12-17,599.0
2017-12-18,599.0
2017-12-19,599.0
2017-12-20,599.0
2017-12-21,599.0
2017-12-22,599.0
2017-12-23,599.0
2017-12-24,599.0
2017-12-25,599.0
2017-12-26,599.0
2017-12-27,599.0
2017-12-28,599.0
2017-12-29,599.0
2017-12-30,599.0
2017-12-31,599.0
2018-01-01,598.0
2018-01-02,598.0
2018-01-03,599.0
2018-01-04,598.0
2018-01-05,598.0
2018-01-06,598.0
2018-01-07,599.0
2018-01-08,599.0
2018-01-09,599.0
2018-01-10,599.0
2018-04-12,579.0
2018-04-13,579.0
2018-04-14,579.0
2018-04-15,579.0
2018-04-16,579.0
2018-04-17,579.0
2018-04-18,579.0
2018-04-19,579.0
2018-04-20,579.0
2018-04-21,579.0
2018-04-22,579.0
2018-04-23,579.0
2018-04-24,596.0
2018-04-25,596.0
2018-04-27,607.0
2018-04-28,602.0
2018-04-29,602.0
2018-04-30,602.0
2018-05-01,601.0
2018-05-02,594.0
2018-05-03,594.0
2018-05-04,584.0
2018-05-05,584.0
2018-05-06,584.0
2018-05-08,584.0
2018-05-09,584.0
2018-05-10,584.0
2018-05-11,584.0
2018-05-12,584.0
2018-05-13,584.0
2018-05-14,547.0
2018-05-15,547.0
2018-05-16,547.0
2018-05-17,547.0
2018-05-18,547.0
2018-05-19,523.0
2018-05-20,523.0
2018-05-21,523.0
2018-05-22,523.0
2018-05-23,523.0
2018-05-24,503.0
2018-05-25,503.0
2018-05-26,514.0
2018-05-27,503.0
2018-05-28,503.0
2018-05-29,503.0
2018-05-30,514.0
2018-05-31,514.0
2018-06-01,514.0
2018-06-02,576.0
2018-06-03,578.0
2018-06-04,585.0
2018-06-05,585.0
2018-06-06,589.0
2018-06-07,589.0
2018-06-08,589.0
2018-06-09,589.0
2018-06-10,589.0
2018-06-11,589.0
2018-06-12,589.0
2018-06-13,589.0
2018-06-14,589.0
2018-06-15,589.0
2018-06-16,589.0
2018-06-17,589.0
2018-06-18,589.0
2018-06-19,602.0
2018-06-20,602.0
2018-06-21,602.0
2018-06-22,598.0
2018-06-23,598.0
2018-06-24,598.0
2018-06-25,602.0
2018-06-26,602.0
2018-06-27,602.0
2018-06-28,575.0
2018-06-29,574.0
2018-07-01,599.0
2018-07-02,596.0
2018-07-03,596.0
2018-07-04,596.0
2018-07-05,596.0
2018-07-06,596.0
2018-07-07,592.0
2018-07-08,592.0
2018-07-09,596.0
2018-07-10,596.0
2018-07-11,596.0
2018-07-12,596.0
2018-07-13,596.0
2018-07-14,596.0
2018-07-15,596.0
2018-07-16,596.0
2018-07-17,596.0
2018-07-18,596.0
2018-07-19,596.0
2018-07-20,596.0
2018-07-21,596.0
2018-07-22,596.0
2018-07-23,596.0
2018-07-24,596.0
2018-07-25,596.0
2018-07-26,596.0
2018-07-27,596.0
2018-07-28,596.0
2018-07-29,596.0
2018-07-30,596.0
2018-07-31,596.0
2018-08-01,596.0
2018-08-02,596.0
2018-08-03,587.0
2018-08-05,584.0
2018-08-06,584.0
2018-08-07,584.0
2018-08-08,584.0
2018-08-09,584.0
2018-08-10,584.0
